id_mun;f10;f11;f198;f199;f200;f13;f14;f318;f320;f321;f167;f27;f28;f29;f171;f69;f72;f73;f378;f379;f377;f291;f225;f284;f227;f286;f308;f250;f119;f122;mun
171740;20705.0;6106.0;145.0;57158.6;343.0;0.0;0.0;127.0;102.0;229.0;41.0;145.0;35.0;8.0;229.0;194.0;9.0;26.0;50.0;50.0;100.0;35.0;36.0;0.0;0.0;36.0;7.1;79.0;;106.0;Sant Miquel de Campmajor
171753;18294.0;3996.0;450.0;44902.2;311.2;0.0;0.0;396.0;365.0;761.0;121.0;496.0;113.0;31.0;761.0;503.0;138.0;120.0;154.0;126.0;280.0;52.0;60.0;0.0;0.0;60.0;77.6;284.0;83.0;373.0;Sant Miquel de Fluvià
171766;23721.0;7663.0;197.0;82517.8;330.1;0.0;0.0;84.0;82.0;166.0;22.0;107.0;32.0;5.0;166.0;116.0;14.0;36.0;36.0;27.0;63.0;20.0;9.0;0.0;0.0;9.0;12.8;72.0;69.0;157.0;Sant Mori
171772;18746.0;4178.0;889.0;35931.4;331.3;0.0;1.0;344.0;344.0;688.0;91.0;407.0;152.0;38.0;688.0;613.0;29.0;46.0;166.0;163.0;329.0;67.0;84.0;0.0;0.0;84.0;25.1;268.0;208.0;578.0;Sant Pau de Segúries
082310;24419.0;6957.0;20634.0;70027.5;492.1;0.0;27.0;15456.0;15655.0;31111.0;5073.0;21217.0;4196.0;625.0;31111.0;19894.0;5070.0;6147.0;6732.0;5776.0;12508.0;2344.0;2641.0;763.0;0.0;3404.0;2151.6;11051.0;1471.0;13700.0;Sant Pere de Ribes
082325;21240.0;5220.0;1723.0;42550.8;353.2;0.0;0.0;1191.0;1189.0;2380.0;398.0;1462.0;435.0;85.0;2380.0;1957.0;262.0;161.0;541.0;457.0;998.0;172.0;389.0;200.0;0.0;589.0;107.5;925.0;;1153.0;Sant Pere de Riudebitlles
082331;20076.0;4388.0;1445.0;87499.0;376.2;0.0;2.0;1276.0;1194.0;2470.0;350.0;1586.0;435.0;99.0;2470.0;2014.0;175.0;281.0;603.0;498.0;1101.0;209.0;432.0;242.0;0.0;674.0;126.6;992.0;;1141.0;Sant Pere de Torelló
082346;23910.0;5987.0;3034.0;63026.0;579.8;0.0;2.0;2279.0;2265.0;4544.0;743.0;3110.0;601.0;90.0;4544.0;3594.0;586.0;364.0;1121.0;951.0;2072.0;510.0;586.0;141.0;0.0;727.0;261.3;1564.0;545.0;2227.0;Sant Pere de Vilamajor
171788;19675.0;5645.0;2179.0;94341.9;515.1;0.0;4.0;1112.0;978.0;2090.0;356.0;1397.0;284.0;53.0;2090.0;1137.0;152.0;801.0;526.0;334.0;860.0;202.0;424.0;119.0;0.0;543.0;105.4;790.0;627.0;1636.0;Sant Pere Pescador
081897;24059.0;7514.0;134.0;56089.6;336.5;0.0;0.0;83.0;68.0;151.0;24.0;82.0;36.0;9.0;151.0;137.0;8.0;6.0;39.0;27.0;66.0;16.0;22.0;0.0;0.0;22.0;1.0;55.0;43.0;101.0;Sant Pere Sallavinera
082359;27478.0;7699.0;6046.0;67416.1;519.1;0.0;4.0;2690.0;2738.0;5428.0;793.0;3466.0;1008.0;161.0;5428.0;4042.0;482.0;904.0;1106.0;988.0;2094.0;482.0;800.0;86.0;0.0;886.0;239.2;1986.0;1449.0;3697.0;Sant Pol de Mar
082362;19262.0;4351.0;1788.0;45595.6;337.0;0.0;3.0;1192.0;1125.0;2317.0;386.0;1513.0;349.0;69.0;2317.0;1711.0;228.0;378.0;543.0;383.0;926.0;141.0;186.0;176.0;0.0;362.0;155.0;841.0;264.0;1307.0;Sant Quintí de Mediona
082378;20615.0;4850.0;1479.0;40779.6;358.9;0.0;0.0;1041.0;1113.0;2154.0;286.0;1304.0;439.0;125.0;2154.0;1738.0;189.0;227.0;484.0;392.0;876.0;167.0;286.0;252.0;0.0;538.0;107.3;909.0;;1214.0;Sant Quirze de Besora
082384;33865.0;10029.0;12369.0;125247.7;684.4;0.0;34.0;9901.0;10294.0;20195.0;3623.0;13627.0;2457.0;488.0;20195.0;16013.0;2594.0;1588.0;4672.0;4401.0;9073.0;1917.0;3928.0;2685.0;2751.0;9364.0;757.8;6809.0;358.0;7479.0;Sant Quirze del Vallès
082397;30701.0;10782.0;650.0;69363.1;597.2;0.0;0.0;346.0;285.0;631.0;120.0;434.0;69.0;8.0;631.0;543.0;45.0;43.0;186.0;122.0;308.0;77.0;84.0;0.0;0.0;84.0;25.3;260.0;98.0;398.0;Sant Quirze Safaja
251945;17305.0;4417.0;464.0;44329.7;310.3;0.0;0.0;259.0;228.0;487.0;49.0;274.0;119.0;45.0;487.0;432.0;24.0;31.0;124.0;84.0;208.0;62.0;52.0;62.0;0.0;114.0;13.3;178.0;68.0;269.0;Sant Ramon
082401;24741.0;6129.0;8871.0;80518.3;414.5;0.0;4.0;6328.0;6513.0;12841.0;2137.0;8487.0;1802.0;415.0;12841.0;9619.0;1821.0;1401.0;2977.0;2612.0;5589.0;846.0;2036.0;2014.0;649.0;4699.0;571.2;4782.0;253.0;5581.0;Sant Sadurní d'Anoia
082418;22436.0;5451.0;146.0;25979.5;194.9;0.0;0.0;46.0;30.0;76.0;5.0;55.0;15.0;1.0;76.0;69.0;4.0;3.0;27.0;15.0;42.0;8.0;6.0;0.0;0.0;6.0;3.0;38.0;;46.0;Sant Sadurní d'Osormort
080983;21796.0;5034.0;1967.0;86355.4;552.7;0.0;1.0;1659.0;1562.0;3221.0;492.0;2146.0;511.0;72.0;3221.0;2496.0;496.0;229.0;735.0;659.0;1394.0;274.0;434.0;0.0;313.0;747.0;164.4;1056.0;378.0;1546.0;Sant Salvador de Guardiola
082628;19538.0;4530.0;6280.0;60926.1;383.8;0.0;3.0;4892.0;4875.0;9767.0;1568.0;6336.0;1510.0;353.0;9767.0;6678.0;1587.0;1502.0;2019.0;1662.0;3681.0;497.0;869.0;535.0;0.0;1404.0;728.8;3646.0;258.0;4696.0;Sant Vicenç de Castellet
082649;40035.0;14280.0;4591.0;152929.0;662.2;0.0;8.0;3245.0;3207.0;6452.0;1019.0;4281.0;966.0;186.0;6452.0;4813.0;731.0;908.0;1430.0;1246.0;2676.0;744.0;584.0;61.0;0.0;645.0;250.6;2079.0;1318.0;3549.0;Sant Vicenç de Montalt
082652;22538.0;6240.0;1333.0;50982.0;448.6;6.0;16.0;1023.0;1035.0;2058.0;320.0;1365.0;282.0;91.0;2058.0;1760.0;153.0;145.0;508.0;449.0;957.0;172.0;467.0;63.0;285.0;815.0;96.1;791.0;;962.0;Sant Vicenç de Torelló
082634;21176.0;4816.0;15577.0;122567.0;592.3;0.0;15.0;14044.0;14224.0;28268.0;4354.0;19150.0;4062.0;702.0;28268.0;19293.0;5817.0;3158.0;6260.0;5418.0;11678.0;1619.0;3279.0;2427.0;344.0;6050.0;2022.2;9869.0;970.0;12037.0;Sant Vicenç dels Horts
431384;14719.0;3833.0;3541.0;36109.3;288.9;0.0;0.0;1886.0;1829.0;3715.0;549.0;2339.0;651.0;176.0;3715.0;2817.0;315.0;583.0;754.0;594.0;1348.0;352.0;482.0;0.0;0.0;482.0;234.2;1592.0;;2096.0;Santa Bàrbara
082439;37517.0;14316.0;94.0;59521.3;347.0;0.0;0.0;100.0;82.0;182.0;25.0;123.0;25.0;9.0;182.0;178.0;2.0;2.0;60.0;38.0;98.0;43.0;58.0;0.0;0.0;58.0;3.1;54.0;;79.0;Santa Cecília de Voltregà
082444;26774.0;6631.0;4337.0;97351.9;691.2;0.0;1.0;4037.0;4231.0;8268.0;1540.0;5555.0;961.0;212.0;8268.0;6546.0;1160.0;562.0;2014.0;1806.0;3820.0;600.0;850.0;1016.0;0.0;1866.0;349.2;2738.0;150.0;3032.0;Santa Coloma de Cervelló
171805;20666.0;4912.0;8988.0;65157.1;475.6;0.0;8.0;6762.0;6601.0;13363.0;2273.0;8838.0;1860.0;392.0;13363.0;9176.0;1342.0;2845.0;3107.0;2424.0;5531.0;979.0;1558.0;874.0;0.0;2432.0;733.4;4700.0;359.0;5816.0;Santa Coloma de Farners
082457;17908.0;3914.0;70731.0;62405.5;324.6;30.0;16.0;59527.0;60916.0;120443.0;18347.0;78547.0;20524.0;3025.0;120443.0;59832.0;27888.0;32723.0;24211.0;20376.0;44587.0;6310.0;6917.0;1764.0;1275.0;9956.0;9053.1;45646.0;498.0;48515.0;Santa Coloma de Gramenet
431397;18345.0;4520.0;2274.0;45281.0;314.7;0.0;1.0;1341.0;1331.0;2672.0;369.0;1659.0;527.0;117.0;2672.0;2219.0;167.0;286.0;585.0;491.0;1076.0;298.0;645.0;73.0;0.0;718.0;132.7;1082.0;189.0;1720.0;Santa Coloma de Queralt
171812;23043.0;6358.0;5783.0;98416.2;690.8;0.0;15.0;2661.0;2626.0;5287.0;847.0;3487.0;840.0;113.0;5287.0;3500.0;620.0;1167.0;1234.0;1017.0;2251.0;518.0;785.0;302.0;0.0;1087.0;242.3;2062.0;1300.0;3639.0;Santa Cristina d'Aro
082460;18578.0;4063.0;1357.0;53269.0;335.1;0.0;0.0;1161.0;1117.0;2278.0;331.0;1522.0;356.0;69.0;2278.0;1865.0;151.0;262.0;593.0;487.0;1080.0;215.0;339.0;531.0;535.0;1405.0;96.3;839.0;;881.0;Santa Eugènia de Berga
082476;22072.0;5611.0;929.0;57143.2;308.6;0.0;17.0;700.0;683.0;1383.0;283.0;884.0;170.0;46.0;1383.0;1188.0;95.0;100.0;351.0;302.0;653.0;161.0;94.0;0.0;0.0;94.0;48.9;428.0;;555.0;Santa Eulàlia de Riuprimer
082482;23272.0;5876.0;4024.0;92282.1;696.7;0.0;7.0;3729.0;3697.0;7426.0;1224.0;4924.0;1054.0;224.0;7426.0;5882.0;1010.0;534.0;1748.0;1555.0;3303.0;641.0;893.0;133.0;0.0;1026.0;368.3;2437.0;569.0;3162.0;Santa Eulàlia de Ronçana
082495;24535.0;6421.0;158.0;77639.2;605.6;0.0;0.0;180.0;187.0;367.0;56.0;252.0;50.0;9.0;367.0;309.0;22.0;36.0;98.0;85.0;183.0;35.0;71.0;0.0;0.0;71.0;17.8;146.0;;159.0;Santa Fe del Penedès
171827;14834.0;3095.0;252.0;70551.6;388.0;0.0;0.0;189.0;179.0;368.0;68.0;244.0;50.0;6.0;368.0;273.0;71.0;24.0;99.0;69.0;168.0;30.0;277.0;0.0;0.0;277.0;26.2;133.0;;145.0;Santa Llogaia d'Àlguema
082508;17191.0;3512.0;6141.0;52059.6;297.3;0.0;4.0;5148.0;5077.0;10225.0;1823.0;6599.0;1597.0;206.0;10225.0;6561.0;2284.0;1380.0;2122.0;1595.0;3717.0;504.0;459.0;54.0;0.0;513.0;919.8;3657.0;;4448.0;Santa Margarida de Montbui
082515;20554.0;4265.0;5163.0;60465.0;293.3;0.0;1.0;3919.0;3757.0;7676.0;1471.0;5079.0;976.0;150.0;7676.0;5192.0;1206.0;1278.0;1758.0;1312.0;3070.0;359.0;889.0;1408.0;295.0;2592.0;470.1;2651.0;;3136.0;Santa Margarida i els Monjos
082589;18231.0;3677.0;663.0;48168.9;298.6;0.0;0.0;518.0;506.0;1024.0;144.0;628.0;199.0;53.0;1024.0;889.0;60.0;75.0;255.0;231.0;486.0;93.0;117.0;155.0;0.0;272.0;22.5;376.0;94.0;540.0;Santa Maria d'Oló
082536;15740.0;3846.0;160.0;33856.2;283.4;0.0;0.0;84.0;77.0;161.0;20.0;99.0;28.0;14.0;161.0;150.0;4.0;7.0;47.0;26.0;73.0;23.0;27.0;0.0;0.0;27.0;7.0;62.0;28.0;103.0;Santa Maria de Besora
082567;23843.0;5739.0;490.0;87010.2;462.0;0.0;0.0;446.0;444.0;890.0;151.0;594.0;113.0;32.0;890.0;736.0;116.0;38.0;220.0;188.0;408.0;84.0;53.0;0.0;0.0;53.0;46.6;312.0;;380.0;Santa Maria de Martorelles
082554;19206.0;4629.0;116.0;40586.2;162.3;0.0;0.0;89.0;95.0;184.0;41.0;117.0;20.0;6.0;184.0;175.0;5.0;4.0;51.0;39.0;90.0;41.0;19.0;0.0;0.0;19.0;7.2;53.0;35.0;126.0;Santa Maria de Merlès
082573;24384.0;5708.0;119.0;57159.7;305.2;0.0;0.0;64.0;55.0;119.0;13.0;75.0;26.0;5.0;119.0;98.0;11.0;10.0;31.0;22.0;53.0;9.0;24.0;138.0;0.0;162.0;8.3;56.0;17.0;76.0;Santa Maria de Miralles
082592;22769.0;5564.0;5797.0;84647.9;521.7;0.0;19.0;4870.0;4760.0;9630.0;1521.0;6504.0;1374.0;231.0;9630.0;7176.0;1287.0;1167.0;2185.0;1903.0;4088.0;743.0;1040.0;555.0;0.0;1595.0;577.1;3376.0;502.0;4176.0;Santa Maria de Palautordera
431401;17859.0;3752.0;2235.0;96002.7;624.0;0.0;18.0;1714.0;1639.0;3353.0;564.0;2172.0;517.0;100.0;3353.0;2283.0;677.0;393.0;717.0;533.0;1250.0;183.0;831.0;410.0;1639.0;2880.0;319.5;1251.0;258.0;1669.0;Santa Oliva
171848;21891.0;6720.0;1141.0;47632.8;357.2;0.0;0.0;837.0;777.0;1614.0;232.0;1011.0;309.0;62.0;1614.0;1419.0;75.0;120.0;379.0;335.0;714.0;198.0;307.0;167.0;0.0;474.0;58.8;589.0;130.0;822.0;Santa Pau
082606;22606.0;5298.0;16188.0;93480.2;657.6;0.0;153.0;13083.0;12916.0;25999.0;4461.0;17541.0;3538.0;459.0;25999.0;17639.0;4962.0;3398.0;5897.0;4952.0;10849.0;1673.0;6055.0;5619.0;1192.0;12866.0;1589.1;9255.0;;9845.0;Santa Perpètua de Mogoda
082613;22202.0;6093.0;3308.0;180022.7;1473.9;0.0;3.0;1775.0;1773.0;3548.0;614.0;2348.0;515.0;71.0;3548.0;2399.0;481.0;668.0;742.0;647.0;1389.0;239.0;616.0;64.0;0.0;680.0;219.1;1225.0;602.0;1978.0;Santa Susanna
081923;24396.0;5864.0;5172.0;70506.8;488.6;0.0;3.0;3789.0;3815.0;7604.0;1355.0;4866.0;1124.0;259.0;7604.0;6335.0;792.0;477.0;1777.0;1557.0;3334.0;574.0;1359.0;990.0;1124.0;3473.0;301.8;2663.0;;3161.0;Santpedor
431423;18347.0;4327.0;1522.0;64268.1;355.7;0.0;1.0;798.0;740.0;1538.0;244.0;988.0;237.0;69.0;1538.0;1138.0;153.0;247.0;370.0;255.0;625.0;123.0;168.0;92.0;765.0;1025.0;77.8;621.0;122.0;1004.0;Sarral
171864;21278.0;4603.0;3618.0;43095.4;326.2;0.0;6.0;2567.0;2662.0;5229.0;898.0;3452.0;716.0;163.0;5229.0;3824.0;810.0;595.0;1269.0;1172.0;2441.0;314.0;742.0;59.0;0.0;801.0;213.2;1925.0;;2099.0;Sarrià de Ter
252017;17697.0;4402.0;445.0;30829.2;185.0;0.0;0.0;68.0;48.0;116.0;6.0;71.0;34.0;5.0;116.0;105.0;4.0;7.0;39.0;20.0;59.0;21.0;14.0;0.0;0.0;14.0;4.2;48.0;211.0;284.0;Sarroca de Bellera
252000;14960.0;4440.0;332.0;21156.6;148.1;0.0;0.0;203.0;155.0;358.0;30.0;202.0;94.0;32.0;358.0;329.0;11.0;18.0;85.0;66.0;151.0;62.0;81.0;0.0;0.0;81.0;7.6;155.0;51.0;232.0;Sarroca de Lleida
171870;23645.0;6671.0;701.0;44968.6;179.9;0.0;0.0;426.0;430.0;856.0;131.0;527.0;170.0;28.0;856.0;672.0;73.0;111.0;195.0;168.0;363.0;96.0;93.0;0.0;0.0;93.0;35.5;314.0;75.0;445.0;Saus, Camallera i Llampaies
431439;20914.0;4880.0;139.0;17618.7;70.5;0.0;0.0;26.0;27.0;53.0;1.0;34.0;12.0;6.0;53.0;41.0;9.0;3.0;9.0;10.0;19.0;;6.0;0.0;0.0;6.0;3.7;34.0;52.0;95.0;Savallà del Comtat
431444;24186.0;5856.0;1379.0;70464.8;387.6;0.0;1.0;859.0;849.0;1708.0;301.0;1136.0;214.0;57.0;1708.0;1306.0;219.0;183.0;410.0;344.0;754.0;128.0;130.0;55.0;0.0;185.0;78.0;634.0;87.0;891.0;Secuita, la
171886;18490.0;6218.0;362.0;45306.6;421.4;0.0;1.0;105.0;90.0;195.0;14.0;125.0;43.0;13.0;195.0;149.0;22.0;24.0;44.0;36.0;80.0;20.0;24.0;0.0;0.0;24.0;12.0;92.0;118.0;267.0;Selva de Mar, la
431457;21437.0;5388.0;4035.0;55755.9;428.3;0.0;17.0;2867.0;2816.0;5683.0;929.0;3829.0;708.0;217.0;5683.0;4578.0;650.0;455.0;1312.0;1143.0;2455.0;428.0;1294.0;906.0;305.0;2505.0;277.3;2008.0;430.0;2627.0;Selva del Camp, la
431460;16942.0;4077.0;76.0;21552.6;86.2;0.0;0.0;30.0;14.0;44.0;6.0;25.0;12.0;1.0;44.0;41.0;3.0;0.0;12.0;6.0;18.0;;;0.0;0.0;;1.7;27.0;37.0;67.0;Senan
430445;14689.0;3585.0;4746.0;61051.4;333.7;0.0;5.0;2839.0;2801.0;5640.0;782.0;3677.0;969.0;212.0;5640.0;3477.0;1229.0;934.0;1012.0;836.0;1848.0;456.0;1032.0;207.0;0.0;1239.0;390.3;2368.0;392.0;3471.0;Sénia, la
252022;20654.0;5563.0;497.0;22676.1;136.1;0.0;0.0;82.0;57.0;139.0;12.0;104.0;18.0;5.0;139.0;99.0;11.0;29.0;34.0;21.0;55.0;17.0;14.0;0.0;0.0;14.0;11.6;78.0;86.0;214.0;Senterada
250352;18584.0;4480.0;427.0;43070.3;189.5;0.0;0.0;217.0;197.0;414.0;44.0;250.0;92.0;28.0;414.0;371.0;32.0;11.0;100.0;75.0;175.0;51.0;45.0;89.0;0.0;134.0;13.9;187.0;34.0;243.0;Sentiu de Sió, la
082671;22242.0;5144.0;6001.0;74171.0;502.0;0.0;4.0;4681.0;4554.0;9235.0;1625.0;6259.0;1162.0;189.0;9235.0;7061.0;1431.0;743.0;2310.0;1980.0;4290.0;684.0;1821.0;744.0;764.0;3329.0;481.3;3247.0;214.0;3671.0;Sentmenat
171903;21273.0;4846.0;748.0;43238.0;272.4;0.0;3.0;574.0;559.0;1133.0;197.0;732.0;172.0;32.0;1133.0;935.0;87.0;111.0;272.0;231.0;503.0;93.0;224.0;52.0;0.0;276.0;44.8;425.0;;492.0;Serinyà
252043;14919.0;3534.0;1210.0;41324.0;327.4;0.0;0.0;1048.0;898.0;1946.0;289.0;1242.0;331.0;84.0;1946.0;1263.0;147.0;536.0;444.0;260.0;704.0;220.0;238.0;0.0;0.0;238.0;76.6;695.0;190.0;976.0;Seròs
171910;19821.0;4633.0;215.0;78162.8;467.6;0.0;1.0;121.0;101.0;222.0;35.0;138.0;43.0;6.0;222.0;180.0;6.0;36.0;52.0;44.0;96.0;31.0;78.0;0.0;0.0;78.0;5.8;77.0;35.0;122.0;Serra de Daró
171925;17588.0;3940.0;593.0;55526.1;277.6;0.0;0.0;96.0;74.0;170.0;14.0;109.0;44.0;3.0;170.0;142.0;7.0;21.0;50.0;45.0;95.0;39.0;53.0;0.0;0.0;53.0;3.3;84.0;266.0;422.0;Setcases
252038;18938.0;4976.0;12074.0;53033.5;325.1;0.0;2.0;5919.0;6287.0;12206.0;1701.0;8154.0;1857.0;494.0;12206.0;7570.0;1802.0;2834.0;2042.0;2023.0;4065.0;917.0;2120.0;375.0;263.0;2758.0;707.7;5262.0;673.0;7054.0;Seu d'Urgell, la
082690;24364.0;7103.0;2955.0;82644.3;505.8;0.0;9.0;1806.0;1738.0;3544.0;540.0;2380.0;522.0;102.0;3544.0;2984.0;271.0;289.0;923.0;788.0;1711.0;358.0;744.0;106.0;385.0;1235.0;156.5;1282.0;371.0;1784.0;Seva
252056;19933.0;4984.0;437.0;59482.8;374.7;0.0;0.0;397.0;351.0;748.0;119.0;503.0;98.0;28.0;748.0;614.0;79.0;55.0;195.0;149.0;344.0;54.0;165.0;83.0;0.0;248.0;17.9;269.0;;310.0;Sidamon
171931;20150.0;4730.0;4503.0;39793.5;387.0;0.0;8.0;3187.0;3032.0;6219.0;1051.0;4160.0;827.0;181.0;6219.0;4469.0;912.0;838.0;1498.0;1286.0;2784.0;423.0;1074.0;208.0;363.0;1645.0;367.3;2126.0;348.0;2631.0;Sils
082704;35816.0;13280.0;29062.0;120599.7;570.1;175.0;223.0;14811.0;14742.0;29553.0;4093.0;19914.0;4714.0;832.0;29553.0;16852.0;4057.0;8644.0;6187.0;5275.0;11462.0;2829.0;4831.0;1013.0;0.0;5844.0;1318.6;12240.0;4466.0;19155.0;Sitges
170524;22547.0;5197.0;135.0;92459.3;462.3;0.0;0.0;82.0;89.0;171.0;22.0;107.0;32.0;10.0;171.0;141.0;14.0;16.0;37.0;32.0;69.0;16.0;84.0;0.0;0.0;84.0;3.1;65.0;;73.0;Siurana
082711;17833.0;3928.0;81.0;39444.4;333.3;0.0;0.0;34.0;44.0;78.0;6.0;56.0;12.0;4.0;78.0;72.0;1.0;5.0;17.0;16.0;33.0;8.0;16.0;0.0;0.0;16.0;2.4;19.0;32.0;54.0;Sobremunt
252069;12320.0;3127.0;263.0;33593.2;268.7;0.0;0.0;175.0;157.0;332.0;38.0;189.0;87.0;18.0;332.0;274.0;7.0;51.0;84.0;45.0;129.0;62.0;18.0;0.0;0.0;18.0;6.2;138.0;;232.0;Soleràs, el
431476;18763.0;4485.0;624.0;27543.3;247.9;0.0;2.0;333.0;299.0;632.0;71.0;383.0;135.0;43.0;632.0;564.0;28.0;40.0;147.0;124.0;271.0;61.0;37.0;0.0;0.0;37.0;23.8;250.0;196.0;484.0;Solivella
252075;18376.0;4632.0;6663.0;37396.8;374.0;0.0;5.0;4511.0;4626.0;9137.0;1473.0;5931.0;1391.0;342.0;9137.0;6758.0;733.0;1646.0;2138.0;1757.0;3895.0;825.0;1769.0;758.0;0.0;2527.0;447.2;3680.0;235.0;4927.0;Solsona
082726;17920.0;3917.0;209.0;47076.6;306.0;0.0;0.0;121.0;91.0;212.0;38.0;128.0;38.0;8.0;212.0;191.0;11.0;10.0;55.0;46.0;101.0;30.0;116.0;0.0;0.0;116.0;4.3;68.0;113.0;181.0;Sora
252081;14185.0;4019.0;609.0;22633.8;131.3;0.0;0.0;225.0;195.0;420.0;64.0;294.0;50.0;12.0;420.0;375.0;29.0;16.0;117.0;84.0;201.0;47.0;28.0;0.0;0.0;28.0;22.2;169.0;68.0;242.0;Soriguera
252094;17371.0;4360.0;3318.0;41107.9;236.4;0.0;2.0;1066.0;1088.0;2154.0;325.0;1413.0;324.0;92.0;2154.0;1642.0;189.0;323.0;490.0;471.0;961.0;315.0;397.0;65.0;0.0;462.0;115.0;949.0;795.0;1902.0;Sort
252108;16317.0;4779.0;1145.0;44875.1;323.1;0.0;0.0;913.0;848.0;1761.0;309.0;1102.0;296.0;54.0;1761.0;1234.0;102.0;425.0;394.0;262.0;656.0;179.0;632.0;314.0;0.0;946.0;90.8;659.0;;663.0;Soses
082732;21555.0;5196.0;2290.0;85256.3;537.1;0.0;1.0;1619.0;1485.0;3104.0;462.0;2037.0;485.0;120.0;3104.0;2611.0;265.0;228.0;806.0;600.0;1406.0;302.0;689.0;223.0;0.0;912.0;126.5;1089.0;387.0;1691.0;Subirats
252115;19562.0;4693.0;615.0;38523.6;192.6;0.0;0.0;457.0;383.0;840.0;88.0;545.0;163.0;44.0;840.0;690.0;65.0;85.0;197.0;145.0;342.0;91.0;143.0;0.0;0.0;143.0;20.4;315.0;61.0;447.0;Sudanell
252120;17243.0;5089.0;259.0;26756.8;149.8;0.0;0.0;200.0;143.0;343.0;37.0;238.0;58.0;10.0;343.0;242.0;9.0;92.0;108.0;55.0;163.0;55.0;12.0;0.0;0.0;12.0;6.6;108.0;;162.0;Sunyer
082747;23517.0;5632.0;4571.0;49052.9;379.7;0.0;8.0;2894.0;3054.0;5948.0;779.0;3797.0;1035.0;337.0;5948.0;4429.0;964.0;555.0;1095.0;1039.0;2134.0;302.0;672.0;193.0;699.0;1564.0;312.9;2400.0;274.0;3178.0;Súria
171946;16534.0;3463.0;123.0;24479.7;159.1;0.0;0.0;55.0;38.0;93.0;7.0;66.0;17.0;3.0;93.0;75.0;5.0;13.0;30.0;13.0;43.0;15.0;23.0;0.0;0.0;23.0;3.6;44.0;24.0;78.0;Susqueda
082763;21687.0;5570.0;174.0;121350.6;620.1;0.0;0.0;161.0;157.0;318.0;42.0;228.0;39.0;9.0;318.0;236.0;42.0;40.0;79.0;74.0;153.0;36.0;61.0;0.0;0.0;61.0;18.2;124.0;12.0;152.0;Tagamanent
082779;23959.0;6030.0;398.0;52826.6;332.8;0.0;1.0;118.0;91.0;209.0;37.0;129.0;38.0;5.0;209.0;175.0;24.0;10.0;55.0;25.0;80.0;16.0;16.0;0.0;0.0;16.0;14.3;79.0;80.0;240.0;Talamanca
252154;21212.0;5571.0;499.0;22332.7;125.1;0.0;0.0;402.0;193.0;595.0;48.0;459.0;76.0;12.0;595.0;309.0;242.0;44.0;81.0;70.0;151.0;35.0;62.0;0.0;0.0;62.0;20.3;86.0;80.0;233.0;Talarn
252167;18913.0;7260.0;281.0;15167.3;91.8;0.0;0.0;156.0;123.0;279.0;28.0;161.0;75.0;15.0;279.0;264.0;8.0;7.0;84.0;51.0;135.0;49.0;23.0;0.0;0.0;23.0;0.3;101.0;50.0;168.0;Talavera
171959;23809.0;10602.0;468.0;66623.9;379.8;0.0;0.0;237.0;217.0;454.0;64.0;285.0;87.0;18.0;454.0;383.0;25.0;46.0;111.0;81.0;192.0;58.0;75.0;86.0;0.0;161.0;17.0;163.0;96.0;280.0;Tallada d'Empordà, la
082785;23209.0;5873.0;4240.0;52407.8;340.1;0.0;15.0;3326.0;3314.0;6640.0;1067.0;4300.0;1058.0;215.0;6640.0;5570.0;405.0;665.0;1638.0;1398.0;3036.0;705.0;803.0;54.0;0.0;857.0;249.7;2257.0;279.0;2791.0;Taradell
431482;24989.0;6537.0;105172.0;4888.4;46.6;0.0;101.0;66666.0;69830.0;136496.0;20833.0;90728.0;20959.0;3976.0;136496.0;79299.0;27774.0;29423.0;26146.0;23391.0;49537.0;6587.0;24427.0;20758.0;29295.0;74480.0;9466.0;52391.0;5548.0;65711.0;Tarragona
252173;19298.0;4692.0;13361.0;35380.4;391.8;0.0;3.0;8658.0;8787.0;17445.0;3064.0;11602.0;2256.0;523.0;17445.0;11861.0;1406.0;4178.0;4112.0;3244.0;7356.0;1377.0;3249.0;893.0;903.0;5045.0;1088.3;6193.0;316.0;8627.0;Tàrrega
252189;19144.0;4448.0;154.0;20857.1;104.3;0.0;0.0;54.0;48.0;102.0;14.0;57.0;27.0;4.0;102.0;94.0;5.0;3.0;21.0;16.0;37.0;6.0;10.0;0.0;0.0;10.0;5.0;47.0;22.0;89.0;Tarrés
252192;15913.0;3283.0;186.0;22537.6;110.4;0.0;0.0;99.0;89.0;188.0;28.0;108.0;42.0;10.0;188.0;160.0;9.0;19.0;45.0;33.0;78.0;14.0;6.0;0.0;0.0;6.0;6.6;67.0;24.0;122.0;Tarroja de Segarra
082750;27467.0;8726.0;255.0;40619.6;365.6;0.0;0.0;166.0;156.0;322.0;57.0;197.0;59.0;9.0;322.0;299.0;12.0;11.0;92.0;82.0;174.0;47.0;106.0;0.0;0.0;106.0;6.2;108.0;;181.0;Tavèrnoles
082802;18542.0;5103.0;279.0;38476.7;384.8;0.0;2.0;52.0;53.0;105.0;7.0;62.0;30.0;6.0;105.0;86.0;10.0;9.0;24.0;28.0;52.0;23.0;23.0;0.0;0.0;23.0;2.3;56.0;79.0;138.0;Tavertet
